,Lat.1.j.,Long.1.j.,Elevation_ds,cz_ds,MAT_ds,MAP_ds,VPD_ds,SRAD_ds,clay,silt,sand,bdod,cec,N,pH,soc
1079,-22.05581069,123.6471318,291,BWh,26.35799996,309,12.93999988,269475,25.6,10.8,63.6,0.0139,31.8,0.0042,7.8,0.93
1080,47.60562965,89.55970064,2438,Dfc,-5.067999979,186,4.110000014,166931,21.2,39.7,39.1,0.0109,24.1,0.0431,6.7,8.68
1081,-63.25237977,131.3128453,-4126,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1082,75.24577434,-113.9216593,-53,ET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1083,-58.10921154,107.0007315,-4386,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1084,22.43225273,18.79741908,905,BWh,23.67133315,9,7.350000024,268228,15.1,37.7,47.1,0.0134,16.6,0.013,8.2,0.61
1085,-77.99129673,-72.75855443,-886,EF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1086,-31.89516761,-77.44064706,-4086,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1087,-4.333345399,-121.7666897,-4202,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1088,29.43010424,-149.3912525,-5334,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1089,-43.09251851,154.111668,-4648,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1090,-31.56476957,3.290340565,-5050,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1091,1.058136332,-160.0643248,-5102,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1092,30.20445709,-33.53259254,-4982,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1093,50.90116668,123.4564806,552,Dwc,-2.657333201,513,6.479999989,152198,18.4,43.6,38,0.0094,26.4,0.1202,5.9,9.63
1094,-9.344945266,-49.41290732,199,Aw,25.69833326,1783,31.24999976,189508,18.2,27.9,53.9,0.0119,11.3,0.0177,5,2.29
1095,-52.6550999,-13.22570401,-3865,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1096,56.74108942,-66.8573563,324,Dfc,-5.63266657,605,5.590000011,123920,20,26.6,53.4,0.0069,40.3,0.0902,5.2,5.3
1097,23.41424602,-9.737150883,248,BWh,26.71566661,19,13.63999975,254673,29.9,21.6,48.5,0.0144,27.6,0.0131,7.8,0.52
1098,-58.47929715,163.8477828,-5477,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1099,51.05958001,-40.41258766,-4171,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1100,-57.75144062,-14.40132704,-4578,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1101,48.36163473,22.31772403,101,Cfb,9.652000021,664,11.49000004,141362,34.5,43.4,22.1,0.0132,26,0.0552,6.4,4.42
1102,58.59084548,115.7559551,928,Dfc,-6.806000233,432,4.859999999,123822,18.8,29.6,51.6,0.0073,39.3,0.0964,5.4,15.1
1103,3.887779808,139.5666241,-4362,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1104,-69.14878894,60.01517404,408,EF,-35.34933329,236,1.56000001,155973,NA,NA,NA,NA,NA,NA,NA,NA
1105,-38.26867895,96.98770199,-4323,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1106,38.12747471,-82.49601108,284,Cfa,12.36833318,1118,13.69000006,166117,19.6,49.3,31.1,0.012,25.3,0.0501,4.9,9.14
1107,-13.62700651,-117.6355577,-3631,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1108,-0.981143367,-71.39241988,163,Af,26.0346667,2904,33.85999942,162854,24.9,31.7,43.4,0.0113,24.7,0.0469,4.4,5.76
1109,59.69152384,-44.28781852,-178,ET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1110,-28.51749351,-51.52044634,747,Cfa,16.68199976,1725,17.74999988,174006,46.8,35.3,17.8,0.0098,17.6,0.0382,5,5.4
1111,29.29451085,-48.50885787,-4548,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1112,-6.697471117,-59.65292512,120,Am,26.55066665,2082,33.5599997,169741,37.6,26.7,35.7,0.0111,16.3,0.031,4,2.77
1113,-6.46066222,107.8564367,23,Af,26.76966635,2100,33.0800004,212132,40.4,35.5,24.2,0.0122,23.3,0.0305,5.5,5.45
1114,40.1405851,-43.73092856,-4716,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1115,-3.502456666,64.35683568,-4117,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1116,34.03670627,112.8237479,262,Cwa,14.56733321,721,14.54000005,174915,23.9,56.6,19.5,0.0131,26.6,0.0167,7.4,1.89
1117,48.94952949,17.44864237,211,Cfb,9.144333331,632,11.03000018,136116,28.5,55.1,16.4,0.0122,28.8,0.083,6.9,6.08
1118,44.89369358,138.3654409,-2135,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1119,2.987784576,-102.4128208,-3231,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1120,55.53531798,86.86720074,356,Dfc,0.005333319,509,6.960000008,138912,29.2,37,33.7,0.0095,36.7,0.0423,5.6,6.04
1121,-20.13678806,-168.3953689,-5294,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1122,-40.51577065,96.13064728,-3808,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1123,-56.5643921,123.5992754,-4761,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1124,-33.69762111,-103.5169016,-3247,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1125,11.79048183,-179.5599356,-6523,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1126,58.55386841,97.28623747,288,Dfc,-2.506666457,396,5.95000001,124893,21.1,40.5,38.3,0.0075,40.3,0.0527,5.6,8.98
1127,36.10459818,-27.233453,-3407,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1128,-7.627437131,-144.1776663,-4527,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1129,31.48322073,100.5782731,3621,Dwc,5.088333433,634,6.27000007,165784,19.5,47.4,33,0.012,25.4,0.0525,6.2,6.88
1130,53.36782961,27.16142563,168,Dfb,6.09733324,601,9.620000035,124573,10.3,29.6,60.1,0.0106,34.2,0.1388,5.5,10.72
1131,66.05614672,47.71839185,91,Dfc,-1.700000068,518,6.119999975,99669,NA,NA,NA,NA,NA,NA,NA,NA
1132,24.60660786,-136.235231,-4639,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1133,-61.55249292,64.79338255,-4554,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1134,-19.42740435,53.47931363,-4710,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1135,-23.37678389,-32.23210129,-4917,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1136,4.390847297,-11.76809901,-4116,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1137,11.68617911,-114.1705945,-4112,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1138,43.26269255,104.5397977,1664,BWk,4.292666594,124,5.159999974,194133,17.9,39.1,43,0.0138,22.1,0.017,7.9,0.84
1139,-12.35501952,50.85346252,-3719,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1140,-32.07505805,128.3254472,-16,BSk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1141,-9.237567631,-112.0083015,-3309,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1142,-65.35727797,101.3730281,-153,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1143,27.17033708,-139.5512892,-4877,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1144,-40.9308544,-112.1762621,-2950,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1145,28.2680502,61.73900513,1566,BWh,19.62100005,70,7.479999959,231076,18.1,22.5,59.4,0.0136,14.5,0.0077,7.9,0.76
1146,-21.98615335,-104.8973229,-3945,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1147,0.874469131,-60.50533994,96,Af,26.9726669,2020,33.53999972,191842,28.9,25.6,45.5,0.0116,11.9,0.0204,4.7,2.75
1148,-52.01189399,-10.96607896,-3720,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1149,-1.114451226,25.14712706,472,Af,24.5553333,1802,30.00999999,174872,29.9,32,38.1,0.0119,14.3,0.0273,4.9,4.35
1150,28.95206052,-84.64540606,-38,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1151,36.84417435,136.5690955,-76,Cfa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1152,23.51134736,119.6063455,6,Cwa,22.66805577,1015,27.53000045,195339,NA,NA,NA,NA,NA,NA,NA,NA
1153,83.60514233,-55.13743219,-296,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1154,2.929349925,162.8726812,-4274,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1155,51.10670002,157.0698643,16,Dfc,1.420833295,868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1156,35.76579529,117.5044896,184,Cwa,13.12766665,741,14.18000013,193314,20,43.2,36.8,0.0137,21.8,0.0136,6.8,1.2
1157,8.37795787,172.534648,-4936,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1158,-32.13695571,-178.8143916,-1903,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1159,-16.87168309,175.3429949,-2124,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1160,-22.32911125,179.0839778,-3350,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1161,64.33925908,-69.05171759,404,ET,-10.46500016,447,4.070000075,113442,21.7,35.8,42.5,0.0067,38.8,0.0791,5.6,12.72
1162,36.59878763,88.52426025,4960,ET,-7.967333421,179,1.589999983,189862,31.3,38.3,30.4,0.0105,26.3,0.0315,7.1,2.63
1163,-64.03976988,26.47255037,-5052,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1164,49.20132629,-58.21268382,-11,Dfb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1165,66.94651703,-66.01392754,977,ET,-13.19933315,545,3.159999963,105333,20.4,41.8,37.8,0.0081,54.5,0.0916,5.5,14.69
1166,-24.16758509,-152.4936734,-4626,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1167,31.67818119,14.40310861,119,BSh,20.9636666,120,16.44999993,229757,32.4,32.1,35.5,0.0147,15.5,0.0065,8.1,1.05
1168,-6.729191174,-110.5853038,-3572,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1169,7.120827845,-95.14708609,-3718,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1170,38.32017528,-124.7295891,-3870,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1171,15.91656125,17.52767173,281,BWh,28.25366704,72,13.55000007,268545,26.9,31.4,41.7,0.0147,14.4,0.0072,7.9,0.56
1172,49.52047443,-149.9217972,-4792,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1173,-83.89000987,-133.9310914,-1047,EF,-23.81900009,298,0.839999992,137812,NA,NA,NA,NA,NA,NA,NA,NA
1174,9.215469088,-146.4120401,-4993,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1175,-20.70910821,-53.57337476,392,Aw,23.40800015,1401,25.1099999,186500,29.2,14.5,56.3,0.0138,11.7,0.0184,5.4,2.03
1176,0.128518655,-102.0718251,-3211,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1177,49.73497779,119.3695137,607,Dwc,-1.614666928,349,6.559999939,164859,19.1,47.1,33.8,0.0118,35.4,0.0667,7.3,8.19
1178,44.98229968,149.0692614,-40,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1179,-22.21144825,41.89894519,-2873,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1180,-40.0693373,-62.25972751,-2,Cfb,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1181,-36.9340708,-151.4542358,-5724,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1182,43.64686148,47.72993037,-38,Climate Zone info missing,11.9910001,265,13.32999986,158438,NA,NA,NA,NA,NA,NA,NA,NA
1183,-1.360875831,90.74248508,-4576,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1184,31.72696315,1.985581666,563,BWh,21.07399988,51,10.60000014,242908,29.7,31.2,39.1,0.0136,16,0.0081,8.1,0.51
1185,43.20992067,140.6829228,424,Dfb,7.063999951,1340,10.17000002,138189,20,36.8,43.2,0.0087,31.3,0.1032,4.7,10.68
1186,47.72931986,-135.3393443,-3779,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1187,2.363396595,109.2337912,-10,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1188,54.95005452,-144.8012202,-4071,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1189,66.28006041,-119.576755,156,Dfc,-6.985999877,229,5.019999996,114112,NA,NA,NA,NA,NA,NA,NA,NA
1190,16.96510658,141.9436486,-4508,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1191,-13.70831221,-131.3781929,-4065,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1192,-48.72496635,-52.3996188,-6192,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1193,4.968477476,49.30960782,-2773,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1194,10.19742041,-102.6534038,-3439,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1195,-9.898116699,152.6408951,-2749,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1196,-23.62520693,104.5032877,-3262,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1197,-26.95589118,-112.6504851,-2687,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1198,-44.34796642,112.1659086,-3991,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1199,28.05158653,167.2231923,-5883,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1200,-17.12129284,-12.67124933,-3607,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1201,3.753053192,-112.9493797,-3907,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1202,-8.094710738,-145.3284914,-4820,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1203,-49.93235696,-117.3114273,-2815,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1204,-25.50981285,-133.7690592,-4374,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1205,63.55210118,-54.93640532,-1105,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1206,-28.33107797,168.5214771,-3205,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1207,15.74442943,143.4694841,-3633,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1208,-38.01790928,46.42077978,-4077,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1209,20.27443114,75.79144525,597,BSh,25.67500035,759,19.5199998,244143,46.2,25.9,27.9,0.0158,43.9,0.0113,7.3,1.17
1210,-6.892839354,115.6708568,-15,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1211,-13.71968933,-59.79800144,584,Aw,23.76533349,1863,27.55999959,174743,19.1,8.3,72.6,0.0123,8.6,0.0164,5.2,2.02
1212,-63.02061041,-120.0327782,-5034,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1213,-0.819114032,55.97880797,-4624,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1214,-7.092040369,21.30017172,709,Aw,24.3016669,1498,25.49000001,189296,21.9,19.4,58.7,0.0133,8.8,0.0173,5.4,2.01
1215,49.42868208,-57.81788142,329,Dfb,2.421999939,1372,8.279999971,130222,18.7,36.4,44.9,0.009,30.2,0.0433,4.6,5.4
1216,-35.66656833,110.1544809,-4947,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1217,24.54944364,15.90000009,502,BWh,23.24033316,8,10.04000002,262151,16.9,30.4,52.7,0.0134,16.9,0.0144,8.3,0.39
1218,-32.57913102,-118.4977481,-3499,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1219,55.36830907,-83.08861256,-11,Dfc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1220,-43.41753981,-6.999854827,-3902,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1221,-46.56825672,-115.2630459,-3162,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1222,44.90346804,176.7073977,-5513,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1223,-75.78685512,143.9542314,-695,EF,-35.44266653,60,0.499999996,161173,NA,NA,NA,NA,NA,NA,NA,NA
1224,-1.622290501,25.79249597,452,Am,24.52699963,1784,29.59000039,178586,27,33.5,39.5,0.0121,13.6,0.0283,4.9,3.69
1225,43.15019326,-82.04638283,192,Dfb,7.941333301,911,11.24999997,153939,22.2,33.5,44.3,0.0129,24.4,0.0701,6.4,7.42
1226,-29.41271221,102.9160641,-4912,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1227,-11.24365708,66.01954166,-3422,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1228,15.37965027,-103.3977904,-3461,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1229,37.36595478,-135.0429208,-5040,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1230,38.62884905,-113.0874011,1533,BSk,10.4046666,222,6.590000063,214078,21,41.7,37.3,0.0145,16,0.011,8.2,0.79
1231,-39.54059123,95.01550807,-3628,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1232,-72.05308618,52.82802274,166,EF,-42.19333331,152,1.119999999,159530,NA,NA,NA,NA,NA,NA,NA,NA
1233,11.65059124,-90.06927023,-3627,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1234,-42.57585038,-32.12582672,-4743,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1235,-5.345279047,117.7238093,-25,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1236,21.89216862,60.05478105,-2472,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1237,68.20830767,-36.86724303,908,EF,-20.94233298,1303,0.659999996,99987,NA,NA,NA,NA,NA,NA,NA,NA
1238,56.65513544,176.7509674,-3824,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1239,-29.25431555,36.95287096,-4552,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1240,-18.66329224,73.1470382,-4644,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1241,-49.17341871,168.8714086,-769,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1242,58.6175616,33.73507954,185,Dfb,3.666333218,661,8.530000031,111936,19.2,40.7,40.1,0.0072,34.3,0.1074,5.3,14.1
1243,75.56126161,107.9405256,300,ET,-16.55100036,231,2.90999998,92467,20.2,39,40.8,0.0062,40,0.0975,6.3,20.08
1244,-24.69829298,18.40713244,1190,BWh,19.97033326,239,10.77000001,264514,11,19.1,69.9,0.015,12.1,0.0049,8.6,0.31
1245,-22.58089999,-163.3955593,-4956,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1246,84.35784545,20.60729837,-3963,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1247,-51.98333982,-64.111044,-178,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1248,-37.26268542,102.0220431,-4570,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1249,56.99709968,-8.972472707,-170,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1250,58.17303119,76.41416576,80,Dfc,-0.292666741,518,6.940000065,123098,25.1,34.2,40.7,0.0068,40.9,0.0645,5.4,7.26
1251,25.02937306,144.9298087,-5006,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1252,-2.514380987,136.9868786,538,Af,24.21466668,3381,29.78000021,210930,40.6,27.2,32.2,0.0103,28,0.0506,5.1,16.64
1253,-25.0316858,170.9873001,-4188,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1254,-47.87314037,77.40374808,-3335,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1255,31.05759305,-6.773670176,1216,BSk,18.06399989,185,8.839999974,233885,19,26.5,54.5,0.0144,14.6,0.0063,8.1,0.48
1256,-67.46767143,170.0527384,-2983,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1257,-0.626044064,149.5791501,-5021,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1258,85.36968089,-81.27073349,NA,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1259,-4.539928787,-87.37078297,-3517,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1260,24.45947578,119.7096862,-43,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1261,20.49041672,75.58518623,726,BSh,25.04033311,796,18.50000012,242849,49.7,23.1,27.2,0.0155,43.5,0.0148,7,2.21
1262,-52.30211323,-81.29126782,-4373,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1263,-20.20898744,25.65269547,909,BSh,24.4476668,377,17.13999993,250834,14.1,15.7,70.2,0.0118,10.1,0.0074,8.3,2.88
1264,-13.71176897,-59.69868226,667,Aw,23.37600025,1898,26.86000013,175218,26.4,9.2,64.4,0.0125,14.2,0.0156,5.2,2.38
1265,27.50313848,-112.8474284,433,BWh,20.80333328,171,19.22000027,228663,18.6,23.2,58.2,0.0135,15.3,0.0109,7.8,1
1266,-12.95099839,141.1139247,-19,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1267,40.95570218,-163.3624826,-5386,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1268,-9.035095682,-46.64566222,507,Aw,24.35800028,1330,26.46000016,201128,24.7,18.8,56.5,0.0127,9,0.016,5.5,2.05
1269,33.41156119,-33.13843162,-3657,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1270,-27.67449047,-46.70148737,-1193,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1271,-27.47596246,-103.3673728,-3641,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1272,0.743911851,12.5027797,515,As,23.95966657,1637,30.46999955,146159,47.6,10.2,42.3,0.0119,15.5,0.0314,4.3,3.97
1273,-70.54448219,30.46385793,-402,EF,-19.54866676,240,1.620000012,144546,NA,NA,NA,NA,NA,NA,NA,NA
1274,26.24616929,127.7383108,87,Cfa,22.77300008,2136,25.57999969,176721,NA,NA,NA,NA,NA,NA,NA,NA
1275,1.907943268,-94.47314889,-2732,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1276,-30.28491187,-3.188244458,-4992,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1277,5.791221994,62.11383688,-4101,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1278,-4.826143109,79.49595485,-5126,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1279,-2.495073019,-176.8985954,-5457,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1280,-37.40412812,-90.19946189,-3855,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1281,-5.241070556,-118.8347531,-4298,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1282,79.66570935,-120.8019686,-2375,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1283,-5.146448841,118.6048412,-591,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1284,-66.2686406,-3.016324416,-4679,Climate Zone info missing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
